funding_time,funding_rate,mark_price
2023-11-29 00:00:00+00:00,0.0001,0.3859
2023-11-29 08:00:00+00:00,0.0001,0.38533029
2023-11-29 16:00:00+00:00,0.0001,0.37984573
2023-11-30 00:00:00+00:00,0.0001,0.38178945
2023-11-30 08:00:00+00:00,0.0001,0.37695854
2023-11-30 16:00:00+00:00,0.0001,0.37484984
2023-12-01 00:00:00+00:00,0.0001,0.3759
2023-12-01 08:00:00+00:00,0.0001,0.37891249
2023-12-01 16:00:00+00:00,0.0001,0.3813
2023-12-02 00:00:00+00:00,0.0001,0.3844956
2023-12-02 08:00:00+00:00,0.0001,0.3866
2023-12-02 16:00:00+00:00,0.00014293,0.3895
2023-12-03 00:00:00+00:00,0.00038339,0.39811983
2023-12-03 08:00:00+00:00,0.00028491,0.397
2023-12-03 16:00:00+00:00,0.00015616,0.3908
2023-12-04 00:00:00+00:00,0.00013297,0.3952
2023-12-04 08:00:00+00:00,0.0004009,0.40878422
2023-12-04 16:00:00+00:00,0.0001,0.3979
2023-12-05 00:00:00+00:00,0.0001,0.4071
2023-12-05 08:00:00+00:00,0.0001189,0.39941764
2023-12-05 16:00:00+00:00,0.0001231,0.4034
2023-12-06 00:00:00+00:00,0.00027203,0.42606815
2023-12-06 08:00:00+00:00,0.00026528,0.4299
2023-12-06 16:00:00+00:00,0.0001,0.45068032
2023-12-07 00:00:00+00:00,0.0001,0.44310382
2023-12-07 08:00:00+00:00,0.0001,0.44639084
2023-12-07 16:00:00+00:00,0.0001,0.4438
2023-12-08 00:00:00+00:00,0.00014867,0.4558
2023-12-08 08:00:00+00:00,0.00024753,0.47510505
2023-12-08 16:00:00+00:00,0.00022671,0.54893947
2023-12-09 00:00:00+00:00,0.0001569,0.54606777
2023-12-09 08:00:00+00:00,0.00019133,0.6246
2023-12-09 16:00:00+00:00,0.00028314,0.61304351
2023-12-10 00:00:00+00:00,0.0001851,0.57939147
2023-12-10 08:00:00+00:00,0.00016051,0.59064466
2023-12-10 16:00:00+00:00,0.00032843,0.5944093
2023-12-11 00:00:00+00:00,0.0001,0.5949
2023-12-11 08:00:00+00:00,0.0001,0.5555759
2023-12-11 16:00:00+00:00,0.0001,0.54601116
2023-12-12 00:00:00+00:00,0.0001,0.5512
2023-12-12 08:00:00+00:00,0.0001,0.59294068
2023-12-12 16:00:00+00:00,0.00018769,0.5832
2023-12-13 00:00:00+00:00,0.0001,0.57857936
2023-12-13 08:00:00+00:00,0.0001,0.5579
2023-12-13 16:00:00+00:00,0.00034285,0.62659152
2023-12-14 00:00:00+00:00,0.00020112,0.66793851
2023-12-14 08:00:00+00:00,0.00014692,0.65659735
2023-12-14 16:00:00+00:00,0.0001,0.6361
2023-12-15 00:00:00+00:00,0.0001,0.64356711
2023-12-15 08:00:00+00:00,0.0001,0.63011994
2023-12-15 16:00:00+00:00,0.00013393,0.62302535
2023-12-16 00:00:00+00:00,0.00015127,0.6007
2023-12-16 08:00:00+00:00,0.0001,0.6122
