symbol,confirmed_at,signal,boundary,zg,zd,departure_price,retest_price
SCHB,2276,-1,14.537756760083766,14.981557682985166,14.537756760083766,13.977469265576755,14.330964989068422
SCHB,2278,-1,14.537756760083766,14.981557682985166,14.537756760083766,13.977469265576755,14.394657311256251
SCHB,2301,1,14.981557682985166,14.981557682985166,14.537756760083766,15.738581608181342,15.30228387036593
SCHB,2304,1,14.981557682985166,14.981557682985166,14.537756760083766,15.738581608181342,15.184451483486598
SCHB,2331,-1,15.184451483486598,15.299100886825448,15.184451483486598,14.194025324066159,15.037770384005945
SCHB,2352,1,15.037770384005945,15.037770384005945,14.519887818421898,15.498108136427398,15.287119099666542
SCHB,2396,1,15.530076165654336,15.530076165654336,15.264741972564975,16.588220396799983,16.116131523863285
SCHB,2404,1,15.651555095808517,15.651555095808517,15.264741972564975,16.62306785583496,16.32147563306946
SCHB,2429,1,16.588220396799983,16.588220396799983,16.32147563306946,17.2326792707407,16.616650881588647
SCHB,2463,-1,16.562111076296244,16.783494184093907,16.562111076296244,15.850290558288215,16.217404354387522
SCHB,2471,-1,16.562111076296244,16.783494184093907,16.562111076296244,15.737582163728746,16.388079165528186
SCHB,2531,1,16.217404354387522,16.217404354387522,15.737582163728746,18.109876315098802,17.62802134826458
SCHB,2537,1,16.388079165528186,16.388079165528186,15.737582163728746,18.0775345171995,17.70240559439891
SCHB,2561,1,18.0775345171995,18.0775345171995,17.70240559439891,18.99596793932529,18.598196749423554
SCHB,2566,1,18.0775345171995,18.0775345171995,17.70240559439891,19.193235727990736,19.0412407939762
SCHB,2579,1,18.99596793932529,18.99596793932529,18.598196749423554,19.56190327498788,19.202930831741412
SCHB,2585,1,19.193235727990736,19.193235727990736,19.0412407939762,19.81425040643043,19.600146091400802
SCHB,2605,-1,19.600146091400802,19.81425040643043,19.600146091400802,18.623707815121847,19.158965249502494
SCHB,2608,-1,19.600146091400802,19.81425040643043,19.600146091400802,18.623707815121847,19.27574878224326
SCHB,2614,-1,19.600146091400802,19.81425040643043,19.600146091400802,18.86051328871421,19.59041244416391
SCHB,2627,1,19.27574878224326,19.27574878224326,18.86051328871421,20.060793285300036,19.76234503323283
SCHB,2632,1,19.27574878224326,19.27574878224326,18.86051328871421,20.060793285300036,19.52877936767879
SCHB,2641,1,19.27574878224326,19.27574878224326,18.86051328871421,20.43385362815576,20.206769156610253
SCHB,2647,1,20.060793285300036,20.060793285300036,19.52877936767879,20.586319167537297,20.378701229997535
SCHB,2664,1,20.43385362815576,20.43385362815576,20.378701229997535,21.339439811194996,20.67878583636783
SCHB,2717,1,20.981447127446852,20.981447127446852,20.327302655835027,21.73915553684336,21.373517852056146
SCHB,2733,1,21.284111996225082,21.284111996225082,20.327302655835027,22.19293638036077,21.722829774144298
SCHB,2749,1,22.1047918230759,22.1047918230759,21.722829774144298,22.858920663734676,22.192938835782297
SCHB,2764,1,22.1047918230759,22.1047918230759,21.722829774144298,23.24088239803798,22.93726769581605
SCHB,2775,-1,22.93726769581605,23.14652005479449,22.93726769581605,22.124336655444836,22.92045918425755
SCHB,2781,-1,22.93726769581605,23.14652005479449,22.93726769581605,22.10467919316526,22.861486342783166
SCHB,2828,-1,22.802516329946684,23.205488235007753,22.802516329946684,20.78763696450236,21.593588059558492
SCHB,2831,-1,22.802516329946684,23.205488235007753,22.802516329946684,20.78763696450236,21.652560408326604
SCHB,2834,-1,22.802516329946684,23.205488235007753,22.802516329946684,20.78763696450236,21.937593227366392
SCHB,2840,-1,22.802516329946684,23.205488235007753,22.802516329946684,20.749911570144047,21.55822531974682
SCHB,2850,-1,20.78763696450236,21.55822531974682,20.78763696450236,18.25598242398924,20.710484214440473
SCHB,2865,1,20.710484214440473,20.710484214440473,19.291012436677725,21.587795381018054,21.12449902737662
SCHB,2876,1,20.710484214440473,20.710484214440473,19.291012436677725,22.642542891721725,21.844088774571357
SCHB,2890,1,21.587795381018054,21.587795381018054,21.12449902737662,23.01712532684807,22.622828382705894
SCHB,2895,1,21.587795381018054,21.587795381018054,21.12449902737662,23.01712532684807,22.553823910385997
SCHB,2923,1,22.642542891721725,22.642542891721725,22.553823910385997,24.37125009724935,23.580298324595738
SCHB,2938,1,23.01712532684807,23.01712532684807,22.553823910385997,24.638197748910105,24.124078293995808
SCHB,2961,1,24.638197748910105,24.638197748910105,24.27237958670696,25.58733959171645,25.046442462001846
SCHB,2977,1,24.826046791390123,24.826046791390123,24.27237958670696,25.790102183537325,25.165426701437237
SCHB,2987,1,25.58733959171645,25.58733959171645,25.165426701437237,26.345366321397098,25.928917377798953
SCHB,2989,1,25.58733959171645,25.58733959171645,25.165426701437237,26.345366321397098,25.730607932084673
SCHB,3079,-1,25.940294992967427,26.6265997459527,25.940294992967427,25.323616678990863,25.850778391718872
SCHB,3085,-1,25.940294992967427,26.6265997459527,25.940294992967427,24.776562097009588,25.45279483348107
SCHB,3109,1,25.45279483348107,25.45279483348107,24.776562097009588,27.55723645800408,27.24805390047309
SCHB,3123,1,25.45279483348107,25.45279483348107,24.776562097009588,28.774025267554613,28.035973465123565
SCHB,3138,1,27.55723645800408,27.55723645800408,27.24805390047309,29.272708088261407,27.816552004855666
SCHB,3185,1,28.989999771118164,28.989999771118164,28.6299991607666,30.149999618530273,29.65999984741211
SCHB,3189,1,28.989999771118164,28.989999771118164,28.6299991607666,30.149999618530273,29.459999084472656
SCHB,3195,1,28.989999771118164,28.989999771118164,28.6299991607666,29.93000030517578,29.290000915527344
USDU,44,-1,17.89482857018103,18.02264976501465,17.89482857018103,17.731506120092515,17.82382247739826
USDU,58,-1,17.89482857018103,18.02264976501465,17.89482857018103,17.660492393278776,17.7528097520088
USDU,86,-1,17.6533942344435,17.80251525652384,17.6533942344435,17.490066528320312,17.639188769375046
USDU,102,-1,17.6533942344435,17.80251525652384,17.6533942344435,17.419052351415612,17.596582412719727
