date,spy_return,in_window,position,turnover,trading_cost,leverage_financing,net_return
1994-01-27 14:30:00+00:00,0.009246431291843438,False,0.0,0.0,0.0,0.0,0.0
1994-01-28 14:30:00+00:00,0.002618790038629415,False,0.0,0.0,0.0,0.0,0.0
1994-01-31 14:30:00+00:00,0.007180029588030212,True,1.0,1.0,0.0005,0.0,0.006680029588030212
1994-02-01 14:30:00+00:00,-0.005184550099763485,True,1.0,0.0,0.0,0.0,-0.005184550099763485
1994-02-02 14:30:00+00:00,0.006514497518677054,True,1.0,0.0,0.0,0.0,0.006514497518677054
1994-02-03 14:30:00+00:00,-0.00453083709890767,True,1.0,0.0,0.0,0.0,-0.00453083709890767
1994-02-04 14:30:00+00:00,-0.022756871857354866,False,0.0,1.0,0.0005,0.0,-0.0005
1994-02-07 14:30:00+00:00,0.0046572314198871645,False,0.0,0.0,0.0,0.0,0.0
1994-02-08 14:30:00+00:00,0.0006619266786698219,False,0.0,0.0,0.0,0.0,0.0
1994-02-09 14:30:00+00:00,0.003970871516009833,False,0.0,0.0,0.0,0.0,0.0
1994-02-10 14:30:00+00:00,-0.008569204642959516,False,0.0,0.0,0.0,0.0,-0.0
1994-02-11 14:30:00+00:00,0.0033247121596780005,False,0.0,0.0,0.0,0.0,0.0
1994-02-14 14:30:00+00:00,0.001324802221486232,False,0.0,0.0,0.0,0.0,0.0
1994-02-15 14:30:00+00:00,0.005294782552692112,False,0.0,0.0,0.0,0.0,0.0
1994-02-16 14:30:00+00:00,-0.0006580762504252435,False,0.0,0.0,0.0,0.0,-0.0
1994-02-17 14:30:00+00:00,-0.005928801919183102,False,0.0,0.0,0.0,0.0,-0.0
1994-02-18 14:30:00+00:00,-0.005964449834304442,False,0.0,0.0,0.0,0.0,-0.0
1994-02-22 14:30:00+00:00,0.010000300152933406,False,0.0,0.0,0.0,0.0,0.0
1994-02-23 14:30:00+00:00,-0.0026409010471657446,False,0.0,0.0,0.0,0.0,-0.0
1994-02-24 14:30:00+00:00,-0.013235807589681348,False,0.0,0.0,0.0,0.0,-0.0
